006227,20230101,07:01:48
006181,20230101,07:03:07
006224,20230101,07:03:15
006914,20230101,07:03:47
006191,20230101,07:03:51
000237,20230101,07:03:59
000174,20230101,07:04:15
007201,20230101,07:05:00
006253,20230101,07:05:13
006315,20230101,07:05:26
006951,20230101,07:06:05
007892,20230101,07:08:18
006560,20230101,07:08:40
000177,20230101,07:13:55
000047,20230101,07:14:27
000148,20230101,07:30:05
000082,20230101,07:31:50
000148,20230101,17:00:57
000082,20230101,17:01:07
000113,20230102,07:03:25
005595,20230102,07:04:39
006122,20230102,07:04:51
006547,20230102,07:05:38
006420,20230102,07:05:47
006129,20230102,07:05:52
006184,20230102,07:06:05
003612,20230102,07:06:16
008001,20230102,07:06:55
006192,20230102,07:07:08
008000,20230102,07:07:23
004253,20230102,07:07:44
007954,20230102,07:07:54
004899,20230102,07:08:22
004354,20230102,07:10:04
000184,20230102,07:11:10
007885,20230102,07:11:45
007864,20230102,07:12:52
006360,20230102,07:14:13
006350,20230102,07:14:26
007817,20230102,07:14:39
006121,20230102,07:14:58
000014,20230102,07:15:09
006182,20230102,07:15:23
006976,20230102,07:16:03
006103,20230102,07:16:23
007938,20230102,07:16:30
007965,20230102,07:16:34
006892,20230102,07:16:37
006410,20230102,07:16:57
006320,20230102,07:17:04
000175,20230102,07:17:07
005200,20230102,07:17:13
006321,20230102,07:17:19
004010,20230102,07:17:26
006814,20230102,07:17:34
000279,20230102,07:17:42
000151,20230102,07:17:45
007972,20230102,07:17:54
006140,20230102,07:17:57
000161,20230102,07:18:08
006918,20230102,07:18:19
006373,20230102,07:18:43
007882,20230102,07:19:03
006178,20230102,07:19:45
006130,20230102,07:19:56
005251,20230102,07:20:01
003867,20230102,07:20:03
006885,20230102,07:20:06
005157,20230102,07:20:14
006469,20230102,07:20:31
006974,20230102,07:21:10
007955,20230102,07:21:16
004358,20230102,07:21:29
006956,20230102,07:22:02
000141,20230102,07:22:04
006138,20230102,07:22:09
006141,20230102,07:22:45
006143,20230102,07:22:50
006281,20230102,07:22:57
007982,20230102,07:23:03
004105,20230102,07:23:24
000165,20230102,07:23:39
006552,20230102,07:24:02
007936,20230102,07:24:08
006705,20230102,07:24:18
007928,20230102,07:24:27
006506,20230102,07:24:35
006104,20230102,07:24:47
006106,20230102,07:24:51
000272,20230102,07:24:56
004275,20230102,07:25:18
000186,20230102,07:25:19
007884,20230102,07:25:25
006575,20230102,07:25:40
006861,20230102,07:25:44
007856,20230102,07:25:51
000172,20230102,07:26:11
007860,20230102,07:26:44
007047,20230102,07:26:50
007963,20230102,07:26:51
006179,20230102,07:27:37
007942,20230102,07:27:45
006179,20230102,07:27:45
007895,20230102,07:28:00
000070,20230102,07:28:00
000129,20230102,07:28:05
006486,20230102,07:28:10
000288,20230102,07:28:12
006117,20230102,07:28:25
006887,20230102,07:28:28
006151,20230102,07:28:30
006190,20230102,07:28:32
006711,20230102,07:28:43
000134,20230102,07:29:21
006101,20230102,07:29:22
000009,20230102,07:29:31
000008,20230102,07:29:36
003866,20230102,07:29:39
004019,20230102,07:29:48
006154,20230102,07:30:31
006180,20230102,07:30:34
006364,20230102,07:30:39
006782,20230102,07:31:13
007848,20230102,07:31:22
008002,20230102,07:31:36
006939,20230102,07:31:40
000031,20230102,07:32:00
007926,20230102,07:32:13
007927,20230102,07:32:17
006235,20230102,07:32:31
007209,20230102,07:32:39
006263,20230102,07:32:42
007883,20230102,07:32:46
007959,20230102,07:33:02
006504,20230102,07:33:10
000174,20230102,07:33:15
006837,20230102,07:33:28
000275,20230102,07:33:36
000194,20230102,07:33:41
007973,20230102,07:33:51
000143,20230102,07:34:23
000168,20230102,07:34:27
007943,20230102,07:34:31
000237,20230102,07:34:34
000237,20230102,07:34:35
000196,20230102,07:34:38
000221,20230102,07:34:43
000194,20230102,07:35:16
006315,20230102,07:35:20
007931,20230102,07:35:24
000229,20230102,07:35:59
006355,20230102,07:36:03
006153,20230102,07:36:11
000280,20230102,07:36:15
006883,20230102,07:36:27
006001,20230102,07:37:41
004331,20230102,07:37:53
006658,20230102,07:38:00
006213,20230102,07:38:12
006137,20230102,07:38:24
006462,20230102,07:38:31
007980,20230102,07:39:21
006203,20230102,07:39:29
000219,20230102,07:40:11
006884,20230102,07:40:19
006560,20230102,07:40:22
006852,20230102,07:40:51
006135,20230102,07:42:16
000195,20230102,07:42:37
007887,20230102,07:43:07
006862,20230102,07:43:57
000033,20230102,07:44:03
003536,20230102,07:44:39
006413,20230102,07:44:58
004841,20230102,07:45:35
006871,20230102,07:45:53
006470,20230102,07:46:05
000273,20230102,07:46:10
001041,20230102,07:46:22
007897,20230102,07:47:05
007946,20230102,07:47:09
000044,20230102,07:47:26
000019,20230102,07:49:05
007833,20230102,07:49:57
007819,20230102,07:50:41
006539,20230102,07:51:17
006429,20230102,07:53:15
007988,20230102,07:53:56
007899,20230102,07:54:07
000156,20230102,07:54:17
000297,20230102,07:54:32
006455,20230102,07:54:40
006318,20230102,07:54:58
007946,20230102,07:56:56
007946,20230102,07:58:18
006738,20230102,07:59:34
005562,20230102,08:04:57
007200,20230102,08:19:19
007201,20230102,08:19:29
007230,20230102,08:49:05
006002,20230102,09:32:50
000042,20230102,15:11:46
000134,20230102,16:47:07
000009,20230102,16:47:26
006002,20230102,16:53:20
000044,20230102,16:53:50
000113,20230102,16:55:21
000008,20230102,16:56:04
000165,20230102,16:58:08
000288,20230102,16:58:11
006410,20230102,16:58:12
004019,20230102,16:58:27
000195,20230102,16:58:30
006190,20230102,16:58:39
006429,20230102,16:58:39
000194,20230102,16:58:47
000156,20230102,16:59:09
007946,20230102,16:59:22
000031,20230102,16:59:37
006470,20230102,16:59:48
000219,20230102,17:00:02
000275,20230102,17:00:05
007882,20230102,17:00:08
006420,20230102,17:00:10
004899,20230102,17:00:15
006235,20230102,17:00:15
004331,20230102,17:00:19
005251,20230102,17:00:19
006884,20230102,17:00:22
007988,20230102,17:00:26
004105,20230102,17:00:30
000143,20230102,17:00:33
006001,20230102,17:00:34
007860,20230102,17:00:36
006814,20230102,17:00:37
000297,20230102,17:00:39
005562,20230102,17:00:40
000151,20230102,17:00:40
000166,20230102,17:00:41
000033,20230102,17:00:44
000237,20230102,17:00:45
007885,20230102,17:00:47
000221,20230102,17:00:48
007943,20230102,17:00:54
006179,20230102,17:00:54
007047,20230102,17:00:56
000273,20230102,17:00:56
006203,20230102,17:00:58
000019,20230102,17:00:58
007955,20230102,17:00:59
006180,20230102,17:01:03
007972,20230102,17:01:05
007963,20230102,17:01:08
006547,20230102,17:01:12
007864,20230102,17:01:18
004841,20230102,17:01:19
006103,20230102,17:01:22
000070,20230102,17:01:23
006462,20230102,17:01:25
006178,20230102,17:01:27
006364,20230102,17:01:34
000172,20230102,17:01:37
006974,20230102,17:01:39
003866,20230102,17:01:42
007965,20230102,17:01:47
006956,20230102,17:01:50
006413,20230102,17:01:52
003867,20230102,17:01:55
006140,20230102,17:01:58
006321,20230102,17:01:59
007973,20230102,17:02:02
007938,20230102,17:02:02
006320,20230102,17:02:06
006883,20230102,17:02:09
006154,20230102,17:02:10
006918,20230102,17:02:12
007817,20230102,17:02:13
000141,20230102,17:02:17
006130,20230102,17:02:18
006658,20230102,17:02:24
007980,20230102,17:02:30
006705,20230102,17:02:42
003536,20230102,17:02:43
007927,20230102,17:02:47
007926,20230102,17:02:54
006887,20230102,17:02:59
000196,20230102,17:02:59
006138,20230102,17:03:14
000161,20230102,17:03:19
006469,20230102,17:03:24
007856,20230102,17:03:35
006106,20230102,17:03:43
007897,20230102,17:03:50
007887,20230102,17:03:50
005200,20230102,17:03:53
000229,20230102,17:03:55
006782,20230102,17:04:01
000175,20230102,17:04:08
007959,20230102,17:04:08
008000,20230102,17:04:15
000014,20230102,17:04:21
007942,20230102,17:04:26
006939,20230102,17:04:32
007895,20230102,17:04:37
006104,20230102,17:04:37
006504,20230102,17:04:41
007928,20230102,17:04:41
004010,20230102,17:04:52
000129,20230102,17:04:55
006738,20230102,17:05:03
006350,20230102,17:05:07
007209,20230102,17:05:07
006892,20230102,17:05:11
006705,20230102,17:05:12
007982,20230102,17:05:16
004354,20230102,17:05:18
006184,20230102,17:05:25
006861,20230102,17:05:25
006281,20230102,17:05:29
006373,20230102,17:05:33
004253,20230102,17:05:35
000168,20230102,17:05:39
008001,20230102,17:05:40
007230,20230102,17:05:42
005157,20230102,17:05:46
006711,20230102,17:05:47
006871,20230102,17:05:51
006182,20230102,17:05:53
000272,20230102,17:05:56
006192,20230102,17:05:58
007899,20230102,17:06:02
007819,20230102,17:06:07
006101,20230102,17:06:07
003612,20230102,17:06:12
006506,20230102,17:06:15
006117,20230102,17:06:15
006552,20230102,17:06:19
006263,20230102,17:06:24
000280,20230102,17:06:27
006121,20230102,17:06:30
006129,20230102,17:06:32
007848,20230102,17:06:35
006976,20230102,17:06:37
000279,20230102,17:06:38
005595,20230102,17:06:52
006455,20230102,17:06:55
004358,20230102,17:06:58
000186,20230102,17:07:01
007954,20230102,17:07:05
006885,20230102,17:07:06
007833,20230102,17:07:11
006151,20230102,17:07:21
006213,20230102,17:07:25
006862,20230102,17:07:29
007884,20230102,17:07:40
006141,20230102,17:07:56
006143,20230102,17:08:07
006486,20230102,17:08:10
006539,20230102,17:08:11
007936,20230102,17:08:14
006315,20230102,17:08:15
006318,20230102,17:08:18
006137,20230102,17:08:22
006355,20230102,17:08:29
006837,20230102,17:08:35
007883,20230102,17:08:35
006575,20230102,17:08:42
006135,20230102,17:09:00
000184,20230102,17:09:01
000174,20230102,17:09:34
006852,20230102,17:09:49
006360,20230102,17:10:01
006153,20230102,17:10:10
006122,20230102,17:10:29
007931,20230102,17:10:30
006560,20230102,17:10:34
007200,20230102,17:10:57
001041,20230102,17:12:09
008002,20230102,17:13:50
007201,20230102,17:14:29
004275,20230102,17:19:20
007827,20230103,06:33:36
006851,20230103,06:39:28
007935,20230103,06:50:22
007965,20230103,06:53:47
006192,20230103,06:54:07
006817,20230103,06:54:22
000216,20230103,06:54:33
000176,20230103,06:56:43
000151,20230103,06:56:59
003848,20230103,06:57:14
007864,20230103,06:57:32
003637,20230103,06:57:48
000113,20230103,06:57:56
000300,20230103,06:58:00
005595,20230103,06:58:26
000232,20230103,06:58:33
004354,20230103,06:58:34
007220,20230103,06:58:45
007218,20230103,06:58:56
004899,20230103,06:59:00
000155,20230103,06:59:31
000299,20230103,07:01:32
000193,20230103,07:01:44
004253,20230103,07:01:51
006944,20230103,07:02:02
006837,20230103,07:04:33
000150,20230103,07:04:55
006119,20230103,07:05:59
006447,20230103,07:06:45
006138,20230103,07:06:45
005157,20230103,07:06:53
006184,20230103,07:06:57
000175,20230103,07:09:05
006919,20230103,07:09:20
003612,20230103,07:09:29
006396,20230103,07:09:32
003148,20230103,07:09:36
000148,20230103,07:09:41
003545,20230103,07:09:47
006279,20230103,07:09:55
007903,20230103,07:10:02
007219,20230103,07:10:05
006350,20230103,07:10:17
006410,20230103,07:10:25
000831,20230103,07:10:34
000213,20230103,07:10:35
006420,20230103,07:10:40
006714,20230103,07:10:42
000161,20230103,07:10:51
000165,20230103,07:10:56
006547,20230103,07:11:03
007820,20230103,07:11:13
007840,20230103,07:11:17
007908,20230103,07:11:26
006174,20230103,07:11:32
007966,20230103,07:11:42
006131,20230103,07:11:54
000281,20230103,07:12:25
000014,20230103,07:12:35
006991,20230103,07:12:41
000289,20230103,07:12:53
003937,20230103,07:13:00
006768,20230103,07:13:06
006538,20230103,07:13:12
006853,20230103,07:13:30
006504,20230103,07:13:59
007882,20230103,07:14:17
007885,20230103,07:14:33
000169,20230103,07:14:56
006708,20230103,07:15:10
006320,20230103,07:15:15
007954,20230103,07:15:20
006182,20230103,07:15:25
000004,20230103,07:15:28
006982,20230103,07:15:39
000279,20230103,07:15:45
006253,20230103,07:15:58
006596,20230103,07:16:06
008001,20230103,07:16:18
006373,20230103,07:16:22
000303,20230103,07:16:29
000206,20230103,07:16:32
007821,20230103,07:16:36
006887,20230103,07:16:39
006152,20230103,07:16:51
005251,20230103,07:16:57
007940,20230103,07:17:04
006223,20230103,07:17:07
000220,20230103,07:17:22
006129,20230103,07:17:25
007902,20230103,07:17:27
003546,20230103,07:17:32
006114,20230103,07:17:39
000269,20230103,07:17:49
005200,20230103,07:17:53
004010,20230103,07:18:06
006189,20230103,07:18:07
006133,20230103,07:18:12
000244,20230103,07:18:15
006471,20230103,07:18:20
006122,20230103,07:18:26
000201,20230103,07:18:47
000268,20230103,07:18:49
008000,20230103,07:18:57
006892,20230103,07:18:59
000129,20230103,07:19:20
007978,20230103,07:19:30
000106,20230103,07:19:48
006915,20230103,07:19:53
006847,20230103,07:20:08
000255,20230103,07:20:11
000173,20230103,07:20:15
007945,20230103,07:20:24
007926,20230103,07:20:24
006897,20230103,07:20:32
000288,20230103,07:20:34
000288,20230103,07:20:37
000177,20230103,07:20:38
000282,20230103,07:20:43
006582,20230103,07:20:47
004968,20230103,07:21:01
000257,20230103,07:21:06
003109,20230103,07:21:07
006103,20230103,07:21:14
007972,20230103,07:21:19
006157,20230103,07:21:25
000202,20230103,07:21:27
005487,20230103,07:21:32
000221,20230103,07:21:34
006861,20230103,07:21:40
007883,20230103,07:21:45
006371,20230103,07:21:48
007960,20230103,07:21:50
000172,20230103,07:22:00
007949,20230103,07:22:04
006208,20230103,07:22:07
006123,20230103,07:22:14
000250,20230103,07:22:19
006939,20230103,07:22:22
006976,20230103,07:22:26
006104,20230103,07:22:37
006773,20230103,07:22:38
006106,20230103,07:22:44
006375,20230103,07:22:46
006828,20230103,07:22:50
006625,20230103,07:22:56
006141,20230103,07:22:56
006711,20230103,07:23:03
000044,20230103,07:23:11
007856,20230103,07:23:16
006469,20230103,07:23:22
000168,20230103,07:23:33
004685,20230103,07:23:36
007226,20230103,07:23:40
007225,20230103,07:23:48
007224,20230103,07:23:50
007958,20230103,07:23:56
008003,20230103,07:24:02
006386,20230103,07:24:06
007845,20230103,07:24:07
007227,20230103,07:24:12
007230,20230103,07:24:13
000275,20230103,07:24:22
007959,20230103,07:24:37
000082,20230103,07:24:45
003867,20230103,07:24:48
000021,20230103,07:24:53
007846,20230103,07:24:54
000252,20230103,07:24:59
006974,20230103,07:25:04
006956,20230103,07:25:08
000306,20230103,07:25:11
006778,20230103,07:25:15
000186,20230103,07:25:15
006319,20230103,07:25:24
006102,20230103,07:25:28
000311,20230103,07:25:37
007948,20230103,07:25:39
006552,20230103,07:25:44
006481,20230103,07:25:48
000103,20230103,07:25:53
007209,20230103,07:25:58
003530,20230103,07:26:05
003530,20230103,07:26:08
006185,20230103,07:26:17
007974,20230103,07:26:24
006805,20230103,07:26:27
006214,20230103,07:26:34
006955,20230103,07:26:37
006143,20230103,07:26:43
006158,20230103,07:26:45
000064,20230103,07:26:53
006990,20230103,07:26:56
007860,20230103,07:26:59
006127,20230103,07:26:59
006486,20230103,07:27:01
006159,20230103,07:27:09
000272,20230103,07:27:17
006321,20230103,07:27:20
006896,20230103,07:27:24
004638,20230103,07:27:37
007871,20230103,07:27:51
006839,20230103,07:28:02
006148,20230103,07:28:40
006111,20230103,07:28:45
007223,20230103,07:29:05
005256,20230103,07:29:27
006125,20230103,07:29:30
000234,20230103,07:29:33
007936,20230103,07:29:46
000259,20230103,07:29:49
006120,20230103,07:29:50
006310,20230103,07:29:52
006252,20230103,07:29:54
007210,20230103,07:30:08
000077,20230103,07:30:10
007928,20230103,07:30:15
006126,20230103,07:30:24
000041,20230103,07:30:25
000070,20230103,07:30:26
006178,20230103,07:30:31
000056,20230103,07:30:36
007963,20230103,07:30:37
007931,20230103,07:30:40
000194,20230103,07:30:44
007047,20230103,07:30:46
007817,20230103,07:30:54
007938,20230103,07:31:03
006276,20230103,07:31:10
006163,20230103,07:31:22
000101,20230103,07:31:24
006117,20230103,07:31:27
007955,20230103,07:31:30
007971,20230103,07:31:33
000183,20230103,07:31:33
007976,20230103,07:31:36
006989,20230103,07:31:41
006203,20230103,07:31:51
007980,20230103,07:31:57
000237,20230103,07:32:03
006975,20230103,07:32:03
004277,20230103,07:32:09
000141,20230103,07:32:13
006535,20230103,07:32:16
006803,20230103,07:32:20
006118,20230103,07:32:29
000143,20230103,07:32:31
006856,20230103,07:32:36
005396,20230103,07:32:42
006755,20230103,07:32:45
006180,20230103,07:32:52
007211,20230103,07:32:57
006948,20230103,07:33:03
006222,20230103,07:33:04
004343,20230103,07:33:15
000204,20230103,07:33:26
004275,20230103,07:33:28
006132,20230103,07:33:39
000166,20230103,07:33:48
006705,20230103,07:33:49
006418,20230103,07:33:49
004105,20230103,07:33:53
006409,20230103,07:33:58
007939,20230103,07:34:00
006852,20230103,07:34:05
000033,20230103,07:34:11
006246,20230103,07:34:18
000134,20230103,07:34:21
007900,20230103,07:34:27
006671,20230103,07:34:32
006100,20230103,07:34:37
006151,20230103,07:34:43
006199,20230103,07:34:47
004019,20230103,07:34:49
006928,20230103,07:34:55
006281,20230103,07:35:00
006324,20230103,07:35:02
007877,20230103,07:35:14
001028,20230103,07:35:17
007895,20230103,07:35:17
006936,20230103,07:35:22
006161,20230103,07:35:27
007942,20230103,07:35:32
006871,20230103,07:35:36
006799,20230103,07:35:40
000038,20230103,07:35:43
006364,20230103,07:35:48
006309,20230103,07:35:48
007819,20230103,07:36:00
000137,20230103,07:36:05
000249,20230103,07:36:08
000179,20230103,07:36:13
005279,20230103,07:36:18
007851,20230103,07:36:21
006782,20230103,07:36:25
006332,20230103,07:36:35
005562,20230103,07:36:38
006814,20230103,07:36:41
007850,20230103,07:36:58
000009,20230103,07:37:03
000298,20230103,07:37:07
007848,20230103,07:37:10
000294,20230103,07:37:11
006731,20230103,07:37:14
000261,20230103,07:37:21
000287,20230103,07:37:21
006407,20230103,07:37:30
004417,20230103,07:37:35
006101,20230103,07:37:38
005561,20230103,07:37:42
007905,20230103,07:37:46
007884,20230103,07:37:52
000227,20230103,07:37:57
006506,20230103,07:38:13
006480,20230103,07:38:24
006162,20230103,07:38:28
006153,20230103,07:38:35
004331,20230103,07:38:40
006885,20230103,07:38:45
008002,20230103,07:38:53
007950,20230103,07:38:58
007113,20230103,07:39:02
007964,20230103,07:39:06
006226,20230103,07:39:15
000205,20230103,07:39:18
000260,20230103,07:39:21
006179,20230103,07:39:21
006215,20230103,07:39:29
000253,20230103,07:39:31
000280,20230103,07:39:34
006244,20230103,07:39:41
000293,20230103,07:39:45
000198,20230103,07:39:50
003866,20230103,07:39:52
006904,20230103,07:39:58
007919,20230103,07:40:03
007997,20230103,07:40:09
006433,20230103,07:40:12
006556,20230103,07:40:13
000214,20230103,07:40:14
000187,20230103,07:40:19
006154,20230103,07:40:27
006360,20230103,07:40:30
007216,20230103,07:40:34
006235,20230103,07:40:39
006417,20230103,07:40:41
006258,20230103,07:40:46
007891,20230103,07:40:47
006286,20230103,07:40:53
006314,20230103,07:40:56
006758,20230103,07:40:59
006183,20230103,07:41:05
000284,20230103,07:41:10
007833,20230103,07:41:11
006335,20230103,07:41:22
006575,20230103,07:41:29
006227,20230103,07:41:33
006784,20230103,07:41:37
006883,20230103,07:41:42
000229,20230103,07:41:45
006227,20230103,07:41:48
006446,20230103,07:41:55
006336,20230103,07:41:58
006462,20230103,07:42:02
LS18,20230103,07:42:07
000295,20230103,07:42:15
000196,20230103,07:42:18
007927,20230103,07:42:23
000258,20230103,07:42:24
000195,20230103,07:42:26
006813,20230103,07:42:30
007953,20230103,07:42:32
007952,20230103,07:42:41
006413,20230103,07:42:42
006739,20230103,07:42:44
000219,20230103,07:42:54
006472,20230103,07:42:54
000214,20230103,07:42:59
000149,20230103,07:43:07
006455,20230103,07:43:17
006898,20230103,07:43:17
000290,20230103,07:43:30
007911,20230103,07:43:34
000278,20230103,07:43:41
000291,20230103,07:43:46
000235,20230103,07:43:50
000239,20230103,07:43:54
006831,20230103,07:44:00
006539,20230103,07:44:03
006477,20230103,07:44:06
007946,20230103,07:44:17
006862,20230103,07:44:23
001035,20230103,07:44:24
007963,20230103,07:44:30
006658,20230103,07:44:30
000191,20230103,07:44:36
007973,20230103,07:44:39
000105,20230103,07:44:43
006318,20230103,07:44:52
006470,20230103,07:44:59
000182,20230103,07:45:05
006181,20230103,07:45:09
000309,20230103,07:45:12
000019,20230103,07:45:22
000008,20230103,07:45:33
000273,20230103,07:45:48
000251,20230103,07:45:52
000224,20230103,07:45:58
006124,20230103,07:46:01
007887,20230103,07:46:09
001027,20230103,07:46:21
000256,20230103,07:46:42
000217,20230103,07:46:52
000297,20230103,07:47:00
006001,20230103,07:47:10
007883,20230103,07:47:21
003639,20230103,07:47:22
006135,20230103,07:48:01
006366,20230103,07:48:33
000286,20230103,07:48:41
006759,20230103,07:49:10
006444,20230103,07:49:19
006325,20230103,07:49:36
006263,20230103,07:50:00
006442,20230103,07:50:12
004841,20230103,07:50:22
001035,20230103,07:50:39
006884,20230103,07:50:41
006429,20230103,07:50:47
007213,20230103,07:50:52
003536,20230103,07:51:08
007207,20230103,07:51:12
007214,20230103,07:51:21
000031,20230103,07:51:26
007217,20230103,07:51:32
007217,20230103,07:51:33
007229,20230103,07:51:43
007899,20230103,07:51:48
006738,20230103,07:51:53
006213,20230103,07:52:02
003646,20230103,07:52:12
000304,20230103,07:52:35
006870,20230103,07:52:46
004287,20230103,07:53:12
004287,20230103,07:53:13
001042,20230103,07:53:15
000146,20230103,07:53:18
007988,20230103,07:53:26
000243,20230103,07:55:49
007897,20230103,07:58:44
000223,20230103,07:58:51
006999,20230103,08:03:09
006024,20230103,08:08:27
000047,20230103,08:08:43
006918,20230103,08:16:20
006002,20230103,08:29:15
000042,20230103,08:35:41
006130,20230103,08:37:01
006673,20230103,08:40:27
007221,20230103,08:40:51
008003,20230103,09:13:49
000184,20230103,10:38:05
007243,20230103,12:32:34
006935,20230103,12:44:45
006948,20230103,15:37:52
007952,20230103,15:38:48
006121,20230103,16:08:11
004358,20230103,16:16:19
006732,20230103,16:18:56
007268,20230103,16:20:31
007892,20230103,16:23:29
007200,20230103,16:23:47
007201,20230103,16:24:02
006951,20230103,16:26:31
006225,20230103,16:30:47
006859,20230103,16:30:47
007915,20230103,16:31:32
006198,20230103,16:31:47
006187,20230103,16:31:47
006188,20230103,16:31:54
006186,20230103,16:31:58
007204,20230103,16:33:19
006764,20230103,16:33:30
006978,20230103,16:34:05
007861,20230103,16:34:35
006342,20230103,16:36:04
006977,20230103,16:36:14
006191,20230103,16:37:37
006788,20230103,16:43:14
007206,20230103,16:44:33
006315,20230103,16:44:53
007977,20230103,16:49:32
006913,20230103,16:50:39
006200,20230103,16:50:40
006873,20230103,16:54:32
006224,20230103,16:55:18
006914,20230103,16:56:28
007213,20230103,16:56:38
007214,20230103,17:01:41
007231,20230103,17:01:50
006759,20230103,17:02:41
007880,20230103,17:03:22
006162,20230103,17:08:19
001041,20230103,17:12:27
006560,20230103,17:26:16
001042,20230103,18:05:02
004489,20230103,18:30:34
LS18,20230103,18:42:54
006919,20230103,19:00:04
006184,20230103,19:11:09
006286,20230103,19:11:13
006135,20230103,19:12:10
006433,20230103,19:13:35
006831,20230103,20:03:29
000008,20230103,20:09:04
007897,20230103,20:19:41
000056,20230103,20:20:35
000009,20230103,20:20:51
000038,20230103,20:20:59
006025,20230103,20:56:59
006903,20230103,20:57:40
000042,20230103,20:57:58
000004,20230103,21:00:03
000205,20230103,21:01:39
000205,20230103,21:01:55
000134,20230103,21:11:10
001028,20230103,21:42:44
006002,20230103,21:46:48
000041,20230103,21:50:04
006001,20230103,21:51:07
000214,20230103,21:51:18
000214,20230103,21:51:29
006429,20230103,21:55:37
000196,20230103,21:56:01
000101,20230103,21:56:07
006446,20230103,21:56:22
000064,20230103,21:56:39
006024,20230103,21:57:07
006470,20230103,21:57:34
000224,20230103,21:57:35
006410,20230103,21:57:38
000021,20230103,21:57:42
006861,20230103,21:57:44
000268,20230103,21:57:53
000137,20230103,21:58:17
000044,20230103,21:58:27
000113,20230103,21:58:56
006131,20230103,21:59:04
006477,20230103,21:59:06
000281,20230103,21:59:11
000151,20230103,21:59:13
006447,20230103,21:59:28
000193,20230103,21:59:32
006539,20230103,21:59:37
000311,20230103,21:59:41
000234,20230103,21:59:45
000278,20230103,21:59:48
006839,20230103,21:59:53
006396,20230103,22:00:01
006625,20230103,22:00:03
006731,20230103,22:00:04
000187,20230103,22:00:05
006989,20230103,22:00:05
006739,20230103,22:00:06
006928,20230103,22:00:07
006851,20230103,22:00:08
007953,20230103,22:00:09
007864,20230103,22:00:10
006805,20230103,22:00:13
004019,20230103,22:00:15
005396,20230103,22:00:16
007940,20230103,22:00:16
007882,20230103,22:00:17
007113,20230103,22:00:18
007877,20230103,22:00:20
000250,20230103,22:00:20
006152,20230103,22:00:21
006126,20230103,22:00:23
006324,20230103,22:00:23
006125,20230103,22:00:26
006332,20230103,22:00:26
000255,20230103,22:00:28
007211,20230103,22:00:30
000287,20230103,22:00:31
007963,20230103,22:00:31
006556,20230103,22:00:34
006444,20230103,22:00:36
006480,20230103,22:00:40
000173,20230103,22:00:45
006409,20230103,22:00:46
006828,20230103,22:00:47
007954,20230103,22:00:54
000206,20230103,22:00:55
006814,20230103,22:00:57
006974,20230103,22:00:58
000201,20230103,22:00:59
000220,20230103,22:01:00
000289,20230103,22:01:03
007963,20230103,22:01:03
007927,20230103,22:01:03
006658,20230103,22:01:06
006768,20230103,22:01:07
000172,20230103,22:01:08
000831,20230103,22:01:12
003866,20230103,22:01:15
000221,20230103,22:01:18
004899,20230103,22:01:22
007926,20230103,22:01:25
